8	Calls on the Commission, when drawing up its implementation strategy for MBIs, to consider and prepare a comprehensive report on the effectiveness of the environmental regulatory instruments currently applied by the EU with a view to ascertaining in which areas it would be appropriate to replace the existing legislation with MBIs;
9	Calls on the Commission to use a comparative study of existing MBIs in order to evaluate their effectiveness and promote the exchange of good practice between Member States;
10	"Calls on the European Union to distinguish gross economic wealth per inhabitant from net economic, social and environmental wealth as the true progress indicator (TPI); calls on the Commission and the Member States in consequence to study in more depth the possibility of measuring European growth using ""green"" indicators"
11	Recognises that the full internalisation of environmental costs is an important prerequisite for creating fair competition between different businesses and for increasing the economic incentives for cleaner production and consumption and stimulating innovation of cleaner technologies;
12	Recognises that a failure to internalise environmental costs is tantamount to subsidising environmentally harmful activities;
13	Points out that the existence of a large number of EHS in EU Member States aggravates pollution and seriously undermines the polluter pays principle;
14	Points out that the polluter pays principle is one of the pillars of EU environment policy, implying that externalities are internalised into market prices so as to make sure they reflect the true costs of production or of environmental and health damage caused; notes that the implementation of the polluter pays principle leaves a lot to be desired in most Member States;
15	Notes that MBIs comprise a wide range of tools which are designed to respond to specific purposes, such as tradable permits that have been designed to achieve reductions in pollution (CO2 emissions for example); environmental taxes, which are meant to change prices and thus the behaviour of producers and consumers; environmental charges, designed to cover costs of environmental services; environmental subsidies, designed to support the development of cleaner technologies, etc.;
16	Recognises that MBIs for environment purposes are one of the most effective ways of achieving environmental objectives at reasonable cost; stresses however that such instruments have to be complemented by other measures such as efficiency standards, emission targets, etc.;
17	Notes that MBIs will have a key role to play in meeting the EU's target of a 20% share of renewable energy of overall energy consumption by 2020;
18	Takes the view that the move towards sustainable development and a carbon-free economy requires a combination of deterrent instruments (e.g	taxes, fees) and incentive instruments (e.g	trading schemes);
19	Stresses that the development of instrument mixes will help to optimise the use of MBIs; in this context, considers that MBIs can contribute greatly to achieving the goals of the Lisbon agenda;
20	Takes the view that energy and climate measures adopted as part of a comprehensive concept at EU and national levels must be brought into line with the objectives agreed in Lisbon and Göteborg;
21	Takes the view that MBIs represent an appropriate and effective means of internalising external effects which should be used much more frequently and which can complement, but not replace, administrative instruments;
22	Stresses that the implementation of MBIs to address pollution and negative environmental impacts needs to be based on environmental effectiveness; takes the view that social consequences resulting from the implementation of MBIs should be compensated for by specific policy measures such as floor prices, rate reductions, subsidies etc	for low-income households; considers it also necessary to adopt measures aimed at penalising excessive consumption;
23	Recalls that Council Directive 2003/96/EC of 27 October 2003 restructuring the Community framework for the taxation of energy products and electricity
24	Emphasises the important role of environmental taxation in achieving environmental objectives;
25	Considers that Community market-based measures cannot be limited to emission permit or emission quota trading schemes and that other possible schemes need to be envisaged, such as the introduction of a carbon tax, as well as a reduction in subsidies for fossil fuels;
26	Stresses that environmental taxes should not be seen primarily as a means to increase fiscal revenue, but rather as a way of avoiding harmful pollution and environmental degradation - and thus enhancing welfare in society - at reasonable cost; stresses that imposing taxes on negative factors, such as pollution, ought to be offset by lessening taxes on positive factors, such as labour;
27	Points out that, despite the unanimity requirement in the area of taxation, the treaties offer the possibility of enhanced cooperation, and draws attention to the existence of the open coordination method; calls on the Member States, therefore, to make progress on the issue of environmental taxation at European level in order to prevent all forms of fiscal dumping;
28	Notes that greater EU coordination on environmental taxes and the exchange of best practices will facilitate reform; supports in particular proposals to allow Member States to reduce VAT rates or offer tax credits for energy efficient products and energy saving materials; stresses however that Member States should decide themselves on what is appropriate for their own tax systems;
29	Notes the benefits of environmental tax reforms; calls on Member States to implement such reforms to alleviate, inter alia, energy poverty and support low carbon technologies, energy savings, energy efficiency and renewables technologies;
30	Supports the reduction in taxes on labour at national level, but stresses that it is not linked solely to the reform of environmental taxation;
31	Considers that price modulation is one way of influencing production and consumption patterns, and of stimulating users to select appropriate environmentally friendlier modes of transport (for instance by reducing prices in public transport); considers that any increase due to the use of MBIs must be predictable and take into account, if necessary, the particular circumstances of each Member State;  stresses, nevertheless, that price measures can have a limited impact because of the weak elasticity in certain sectors and in certain categories of consumer;
32	Stresses the need to obtain precise data on the environmental and social costs for the entire life cycle of products and services; calls on the Commission to put forward a methodology to assess such costs;
33	"Welcomes the recent conference ""Beyond GDP"" organised by the Commission, the European Parliament, the OECD, the WWF and the Club of Rome, and the major conclusions drawn; stresses the importance of complementing GDP by other indicators so as to assess welfare and progress in society in a more balanced way, in particular with regard to the effects of economic growth on the atmosphere and ecosystems;"
34	Considers that MBIs can help promote research and eco-innovation since, through the taxation of non-environment-friendly products and services or the use of environmental standards, producers are induced to invest in research into more energy-efficient products and services;
35	Recognises that in its current version the EU ETS has too narrow a field of application, given the numerous greenhouse gas (GHG) sources and sectors involved, and that the improvements needed in order to optimise the EU ETS will have to be made by the Commission and the Member States in the third stage of the project, starting in 2013;
36	Urges the Commission to strengthen the EU ETS by establishing a progressively tightening cap and extend it to all first-tier emitters as the main means of achieving the 2020 GHG reduction targets;
37	Stresses, therefore, the urgent need for a revision of the EU ETS in order to address effectively the shortcomings experienced during the trial period, including the windfall profits of companies due to the assets acquired from the allocation of CO2 quotas free of charge (for instance the large electricity producers); emphasises that the strong endorsement of the polluter pays principle in the EU Sustainable Development Strategy implies that the EU ETS should be primarily based on auctioning of the emission permits and on a total emissions cap that is consistent with the EU 2020 reduction target of 30%, including quantitative limits and qualitative requirements for the use of Clean Development Mechanism / Joint Implementation (CDM/JI) project credits;
38	Emphasises, in this respect, the importance of encouraging the development of the global carbon market in order to achieve the extensive emission cuts needed in a cost-effective manner;
39	Believes that an increased use of MBIs in the transport sector is particularly important in order to fully internalise the environmental and social cost of all transport modes; considers in particular the low degree of internalisation from road traffic as having adverse effects on the competitiveness of other modes of transport, such as rail, and in terms of promoting more efficient and clean technologies;
40	Welcomes the Commission's proposal to include aviation activities in the EU ETS, but considers that parallel and complementary measures, such as a kerosene tax and NOx emission charges, are necessary in order to address the climate change impacts of the sector;
41	Calls urgently on the Commission to present by 2009 a legislative proposal for GHG reduction in the area of maritime transport, which is not currently subject to any Community or international legislation in this area;
42	Is of the opinion that energy taxation should remain a secondary and complementary GHG reduction tool only for emissions that cannot be influenced by the EU ETS directly or indirectly;
43	Points out that the transport and building sectors account for a large share of energy demand and CO2 emissions not covered by the EU ETS;
44	Considers that the revision of the Energy Taxation Directive should be carried out rapidly and in conjunction with that on heavy goods vehicles
45	Believes that application of the Eurovignette Directive  should be made compulsory in all Member States and adapted in order to allow internalisation of external costs by charging for the use of infrastructure, particularly in road transport; considers that the scope of the Eurovignette Directive should be extended to the entire road network to stop traffic transferring to roads which are currently excluded;
46	Stresses the need to apply better regulation principles to the use of MBIs and to avoid overlapping and complex instruments; supports the amendment of the Energy Taxation Directive in such a way as to ensure that participants in the EU ETS do not pay twice for their emissions, through both trading and taxation;
47	Considers that as part of the revision of the legislation on the taxation of energy products the minimum rate of taxes on transport for industrial or commercial purposes should be raised; supports the differentiation of taxation into an energy component and an environmental component based on the level of CO2 emissions;
48	Calls on the Commission and the Member States to evaluate the derogations and exemptions contained in the Energy Taxation Directive and to consider which fossil fuel energy source should be tax exempt in future while respecting the scope and the spirit of the directive and avoiding duplicative burdens for operators following from the application of other tax or trading schemes;
49	"Calls for greater use to be made of MBIs with a view to achieving, in the individual Member States and the EU, environmental policy objectives in general and the internalisation of external costs in particular;  in that connection, however, care should be taken to ensure that the Member States"" sovereignty in fiscal matters does not give rise to distortions of competition; proposes, for example, the use of more closely market-based instruments to promote energy efficiency and thermal insulation of buildings;"
50	Calls on the Member States to strengthen their incentive policies for the building sector to facilitate a reduction in demand for energy and CO2 emissions; stresses the importance of supporting the development of passive, positive energy housing;
51	Suggests that the funding of energy efficiency improvements in the housing sector and urban transport carbon use should be eligible for compensation under plans modelled on the Kyoto Protocol mechanisms which can provide financial incentives;
52	Considers that reform of EHS must not be limited to the CAP; takes the view that in this area the transport sector, particularly road transport, requires specific, determined action; calls on the Commission rapidly to propose a roadmap for the gradual, but rapid, abolition of EHS in accordance with the European Council's decision on the review of the sustainable development strategy;
53	Agrees with the Commission that the removal of EHS constitutes an essential complementary measure for achieving sustainable development and, especially, the objectives endorsed by the EU Heads of State and Government as regards the integrated climate change and energy agenda;
54	Looks to the Commission, when it revises the Community guidelines on state aid for environmental protection, to take proper account of the need to influence production, traffic, transport and consumption patterns and to reduce waste;
55	Recalls the Community's waste legislation, but considers it regrettable that it fails to address the question of the volume of waste in the European Union; calls on the Commission and the Member States to think about a legislative framework for waste taxation designed to forestall the production of waste and reduce the level of waste generated in the EU in the medium term;
56	Welcomes the focus on MBIs for implementation of the Water Framework Directive (WFD)
57	Calls on the Commission and the Member States to put in place a system of taxes or charges designed to reduce the quantity of pesticides used and encourage the use of  pesticides that are less toxic and less damaging to the environment and health;
58	Considers that the introduction of a reduced rate of VAT on environmentally friendly products must be subject to strict rules to ensure it is of genuine benefit to consumers, and must be accompanied by additional schemes such as eco-labelling to allow the creation of a system which enables products to be compared easily;
59	Recognises the difficulties in establishing MBIs for the purpose of increasing or maintaining biodiversity and ecosystem services and for addressing environmental problems of a local nature; calls on the Commission to continue to reflect on the issue of evaluating the costs of biodiversity loss and on the possible use of MBIs, being certain to bear in mind that safeguarding or improving biodiversity in one area must not lead to loss of biodiversity in another, because of the local impact this would have;
60	Notes with interest, in this connection, the emission trading schemes for NOx and SO2 put in place by some Member States, given that such schemes enable the problems posed by this type of atmospheric pollutant to be resolved in the most cost-effective way possible; stresses that any introduction of emission trading schemes for NOx and SO2 must take account of the local conditions in which such emissions take place and be restricted to precisely defined geographical areas;
61	Calls on the Commission to include among its initiatives the retention of the current mechanisms employed by the Member States to support the development of renewables; stresses that further assessments are necessary before providing financial incentives for biofuels in order to determine whether they are produced in an environmentally sustainable way;
62	"Emphasises that MBIs should be so designed that they do not negatively affect the competitiveness of industries exposed to international competition, such as energy intensive industries, in order to avoid the loss of sales due to imports (""leakage"") and the eventual relocation of production and consequently also of environmental impacts out of the European Union;"
63	"Calls on the Commission to carry out a feasibility study into the introduction of a ""CO2 card"" for individuals and SMEs, on which their energy consumption and the level of greenhouse gases emitted would be recorded;"
64	Welcomes the emergence of financial instruments in addition to taxation and emission trading schemes, notably the increasing availability of green/ethical investments, such as green bonds, offering greater awareness and creating a market choice for investors;
65	Recognises the supportive role of venture capital and private equity firms in investing in the low carbon technology field;
66	Observes that European economies account for over 35% of the world market for traded environmental goods and that European companies are therefore well placed to take advantage of a global green economy, and that this offsets at least part of the impact on GDP;
67	"Supports the consideration of a border adjustment instrument for the purpose of, inter alia, avoiding possible ""carbon leaks"", which could undermine the obligation to reduce CO2 emissions, and maintaining the Union's economic competitiveness; calls on the Commission to make use of studies carried out in a number of Member States to draw up a report for the European Parliament on the possible adoption of such an instrument; stresses however that border adjustment measures should only be implemented if and when efforts to reach agreement on mandatory CO2 reductions at international level fail;"
68	Considers that in order to be internationally acceptable, such an instrument would need to take account of best available techniques and be favourable to third countries, particularly developing countries;
69	Recognises that binding international benchmarks and commitments covering all sectors that are vulnerable to competition would be preferable to the possible adoption of border tax adjustments to offset distortions among trading partners;
70	Instructs its President to forward this resolution to the Council and Commission, and the governments and parliaments of the Member States.
